Filename	Prep_Mandarin	Prep_original	Mandarin	Original	Engilsh_Parse	Original_Parse
./CHILDES_Mandarin/Zhou3/010630.cha	zai4=at	在	garden garden to_stand at grass tip go_up	园 园 站 在 草 尖尖 上	at tip	在 尖尖
./CHILDES_Mandarin/Zhou3/010630.cha	gei3=for	给	you contrast this story speak for I listen	你 对照 这个 故事 讲 给 我 听 啊	contrast for I	对照 给 我
./CHILDES_Mandarin/Zhou3/010630.cha	gei3=for	给	correct this speak for I listen not_bad	对 着 这个 讲 给 我 听 可以 吗	for I listen	讲 给 我
./CHILDES_Mandarin/Zhou3/010630.cha	zai4=at	在	to_stand at front surface speak for I listen	站 在 前 面 讲 给 我 听	at surface speak	在 面 讲
./CHILDES_Mandarin/Zhou3/010630.cha	gei3=for	给	to_stand at front surface speak for I listen	站 在 前 面 讲 给 我 听	for I listen	给 我 听
./CHILDES_Mandarin/Zhou3/010630.cha	gei3=for	给	you speak teacher should speak story for you listen	你 讲 个 老师 要 讲 个 故事 给 你们 听	speak listen	讲 给 你们
./CHILDES_Mandarin/Zhou3/010630.cha	zai4=at	在	you sit at front surface	你 坐 在 前 面	at surface	在 面
./CHILDES_Mandarin/Zhou3/010630.cha	zai4=at	在	you sit at front surface speak not_at_all good	你 坐 在 前 面 讲 好不 好	at surface speak	在 面 讲
./CHILDES_Mandarin/Zhou3/010630.cha	gei3=for	给	finally one again speak story for I listen listen	最后 一 页 再 讲 个 故事 给 我们 听 听 吧	listen	给 听 听
./CHILDES_Mandarin/Zhou3/010630.cha	gei3=for	给	that speak teacher speak for you story for I listen	那 讲 个 老师 讲 给 你 的 故事 给 我 听 吧	speak you story	讲 给 你
./CHILDES_Mandarin/Zhou3/010630.cha	gei3=for	给	that speak teacher speak for you story for I listen	那 讲 个 老师 讲 给 你 的 故事 给 我 听 吧	speak listen	讲 给 我
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	you should with she lecture	你 要 跟 她 讲话 的 啊	with she lecture	跟 她 讲话
./CHILDES_Mandarin/Zhou3/990807.cha	dao4=up_until	到	you up_until outside come_on familiar_mothers_sister beat not you	你 到 外面 来 阿姨 拍 不 着 你 了	up_until outside come_on	到 外面 来
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	you not with she good speak speech	你 不 跟 她 好好 讲 个 话 吗	not with speak	不 跟 讲
./CHILDES_Mandarin/Zhou3/990807.cha	deng3dao4=until	等到	until have_winter_holidays	等到 放学 啊	until have_winter_holidays	等到 放学 啊
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	you should look she with she speak	你 要 看 着 她 跟 她 讲	she speak	跟 她 讲
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	she at kindergarten very	她 在 幼儿园 好好 的	she at kindergarten	她 在 幼儿园 的
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	you with it good say	你 跟 它 好好 说	with say	跟 说
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	you that_is at this simultaneously above	你 就是 在 这个 边 上 吧	that_is at this above	就是 在 这个 上 吧
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	you how sit at she on_body	你 怎么 坐 在 了 她 的 身上 啊	sit at she	坐 在 了
./CHILDES_Mandarin/Zhou3/990807.cha	bei4=by	被	you go_away foreign_doll by you weight_down get cry up	你 走 了 洋娃娃 被 你 压 得 哭 起来 了	you weight_down get up	被 你 压 哭
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	hastily object_marker she put at vehicle above	赶快 把 她 放 在 车 上	put at above	放 在 上
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	you for it wipe wipe mouth	你 给 它 擦 擦 嘴	for wipe wipe	给 擦 擦
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	you put that for child speak story	你 放 那 给 孩子 讲 故事 吧	for child speak	给 孩子 讲
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	for you one card	给 你 一 个 卡片	for you one	给 你 一 卡片
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	dragonfly at agate above	蜻蜓 在 玛瑙 上	dragonfly at agate above	蜻蜓 在 玛瑙 上
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	this with giraffe keep_sb_company is what	这个 跟 长颈鹿 做伴 的 是 什么	with giraffe keep_sb_company	跟 长颈鹿 做伴
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	that you with I come one	那 你 跟 我 来 一 个	you with I	你 跟 我 个
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	with I come one what lucky	跟 我 来 一 个 什么 吉祥	with what lucky	跟 个 什么 吉祥
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	chant you sit for Zheng teacher look	哦 你 坐 给 郑 老师 看	for teacher look	给 老师 看
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	that you sing small swallow for I listen listen not_at_all good	那 你 唱 个 小 燕子 给 我 听 听 好不 好	I listen listen not_at_all	给 我 听 听
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	simultaneously jump side sing for everyone listen come	边 跳 边 唱 给 大家 听 来	jump for everyone	跳 给 大家
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	kangaroo at forest match above get what num one	袋鼠 在 森林 比赛 上 得到 什么 第 一 名	at match above get	在 比赛 上 得到
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	that you at kindergarten serious what num one	那 你 在 幼儿园 得了 什么 第 一 名 啊	at kindergarten	在 幼儿园
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	you cell_phone still bring at body side	你 手机 还 带 在 身 边 的	at side	在 边
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	that you draw_lash vainly hit phone for I not_at_all good	那 你 抽 个 空 打 个 电话 给 我 好不 好	phone not_at_all good	打 给 我
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	I for you retain food not_at_all good	我 给 你 留 饭 好不 好	for retain	给 留
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	snow at room play not should leave good	雪儿 在 房间 玩 不 要 出去 好 吧	at room play leave	在 房间 玩 出去
./CHILDES_Mandarin/Zhou3/990807.cha	zhao4=according_to	照	leave according_to not arrive you	出去 照 不 到 你 了	leave according_to not	出去 照 不
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	you at outside surface just shine not arrive you	你 在 外 面 就 照 不 到 你 了	at outside shine	在 外 照
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	with you class_fellow speak one activity	跟 你们 同学 讲 一 声	with class_fellow speak	跟 同学 讲
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	with unit hit phone vacate	跟 单位 打 个 电话 请假	with unit hit	跟 单位 打
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	with he request leave	跟 他们 请 个 假 吧	with he request	跟 他们 请
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	with he request leave also just a_little_while thing	跟 他们 请 个 假 也 就 一会 的 事	with he request	跟 他们 请
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	ugh with he request leave	哎 跟 他们 请 个 假 啊	with he request	跟 他们 请
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	that you again with I again with you father hit phone	那 你 再 跟 我 再 跟 你 爸爸 打 个 电话	you again with with you father hit	你 再 跟 跟 你 爸爸 打
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	that you again with I again with you father hit phone	那 你 再 跟 我 再 跟 你 爸爸 打 个 电话	with I again with	跟 我 再 跟
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	I at here	我 在 这里	I at here	我 在 这里
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	you speak story for baby listen	你 讲 个 故事 给 娃娃 听 吧	baby listen	给 娃娃 听
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	you for she speak story hug she just have you	你 给 她 讲 个 故事 抱 着 她 就 有 你 了	for she speak	给 她 讲
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	you for she speak story	你 给 她 讲 个 故事	for she speak	给 她 讲
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	for she speak one goose	给 她 讲 一 个 鹅	for she speak	给 她 讲
./CHILDES_Mandarin/Zhou3/990807.cha	xiang4=to	向	activity to	曲 项 向	activity to	曲 项 向
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	immediately familiar_mothers_sister put for you look	马上 阿姨 放 给 你 看	for you look	给 你 看
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	I for you sing	我 给 你 唱	for you sing	给 你 唱
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	ugh I with father speak	哎 我 跟 爸爸 讲	with father speak	跟 爸爸 讲
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	I with she at this_side	我 跟 她 在 这边	I with she at	我 跟 她 在
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	I with she at this_side	我 跟 她 在 这边	with at this_side	跟 在 这边
./CHILDES_Mandarin/Zhou3/990807.cha	li2=distant_apart_from	离	you should distant_apart_from camera_lens distant a_bit	你 要 离 镜头 远 一点	distant_apart_from camera_lens	离 镜头
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	she with you say give_back bead lattice lucky	她 跟 你 说 呢 <还 珠 格格 吉祥> 还 珠 格格 吉祥	with say give_back bead	跟 说 呢 <还
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	you with baby together come	你 跟 娃娃 一起 来	with baby together	跟 娃娃 一起
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	you with she to_stand at together	你 跟 她 站 在 一起	with she to_stand	跟 她 站
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	you with she to_stand at together	你 跟 她 站 在 一起	to_stand at together	站 在 一起
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	with this baby	跟 这个 娃娃	with baby	跟 娃娃
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	because I sit at here with she lecture	因为 我 坐 在 这儿 跟 她 讲话	sit at here	坐 在 这儿
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	because I sit at here with she lecture	因为 我 坐 在 这儿 跟 她 讲话	with she lecture	跟 她 讲话
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	you speak story for she listen listen not_at_all good	你 讲 个 故事 给 她 听 听 好不 好	she listen not_at_all	给 听 听
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	illustrate know two for she listen	讲明 明 两 岁 了 给 她 听	listen	给 她 听
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	baby also sleep at this_side	宝宝 也 睡 在 这边	sleep at this_side	睡 在 这边
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	for she sleep good	给 她 睡 好	for sleep good	给 睡 好
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	ugh you is she mother you with she speak	哎 你 是 她 妈妈 你 跟 她 讲 啊	with she speak	跟 她 讲
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	ugh you for she speak	哎 你 给 她 讲	for she speak	给 她 讲
./CHILDES_Mandarin/Zhou3/990807.cha	wang3=go_toward	往	go_toward above sleep	往 上 睡	go_toward above sleep	往 上 睡
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	all speak story for you listen still not sleep	都 讲 故事 给 你 听 了 还 不 睡觉	for you listen	给 你 听
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	you hurrily speak story for she listen	你 快点 讲 故事 给 她 听	for she listen	给 她 听
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	father currently speak story for you listen	爸爸 在 讲 故事 给 你 听	for you listen	给 你 听
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	you speak for she listen	你 讲 给 她 听 吧	speak for listen	讲 给 听
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	for she self sleep	给 她 自己 睡 啊	for sleep	给 睡 啊
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	for she self sleep	给 她 自己 睡	for sleep	给 睡
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	should for she shower still should for she wash clothes or	要 给 她 洗澡 还 要 给 她 洗 衣服 还是 啊	for shower should for wash	给 洗澡 要 给 洗
./CHILDES_Mandarin/Zhou3/990807.cha	gei3=for	给	should for she shower still should for she wash clothes or	要 给 她 洗澡 还 要 给 她 洗 衣服 还是 啊	for for she	给 给 她
./CHILDES_Mandarin/Zhou3/990807.cha	gen1=with	跟	you with she sleep	你 跟 她 睡 吧	with she sleep	跟 她 睡
./CHILDES_Mandarin/Zhou3/990807.cha	zai4=at	在	allow she sleep at you on_body	让 她 睡 在 你 身上	sleep at on_body	睡 在 身上
./CHILDES_Mandarin/Zhou3/010908.cha	gei3=for	给	object_marker garden garden and small ant speak for I listen	把 园 园 和 小 蚂蚁 讲 给 我 听	for I listen	给 我 听
./CHILDES_Mandarin/Zhou3/010908.cha	zai4=at	在	to_stand at this_side speak	站 在 这边 讲	at this_side speak	在 这边 讲
./CHILDES_Mandarin/Zhou3/010908.cha	zai4=at	在	ugh write at this basket master below	哎 写 在 这个 筐 子 下面	write at master below	写 在 子 下面
./CHILDES_Mandarin/Zhou3/010908.cha	zai4=at	在	write at here	写 在 这儿	write at here	写 在 这儿
./CHILDES_Mandarin/Zhou3/010908.cha	zai4=at	在	write at this basket master and that basket master	写 在 这个 筐 子 和 那个 筐 子	write at master and	写 在 子 和
./CHILDES_Mandarin/Zhou3/010908.cha	zai4=at	在	write at this below	写 在 这个 下面	write at below	写 在 下面
./CHILDES_Mandarin/Zhou3/010908.cha	zai4=at	在	write at this basket master this_side	写 在 这个 筐 子 这边	write at master this_side	写 在 子 这边
./CHILDES_Mandarin/Zhou3/010908.cha	zai4=at	在	five write at this_side	五 写 在 这边	write at this_side	写 在 这边
./CHILDES_Mandarin/Zhou3/010908.cha	zai4=at	在	write at this place	写 在 这个 地方	write at place	写 在 地方
./CHILDES_Mandarin/Zhou3/010908.cha	wang3=go_toward	往	go_toward this_side write	往 这边 写	go_toward this_side write	往 这边 写
./CHILDES_Mandarin/Zhou3/010908.cha	yu2=at	于	I ask you just_as dramatise one class at several	我 问 你 一 加 一 等 于 几 啊	ask at several	问 于 几
./CHILDES_Mandarin/Zhou3/010908.cha	gen1=with	跟	above with grandfather above is same	上面 跟 爷爷 上面 是 一样 的	above with above is	上面 跟 上面 是
./CHILDES_Mandarin/Zhou3/010908.cha	zai4=at	在	chant so grow at this small grass above or	哦 所以 长 在 这个 小 草 的 上边 还是 的 啊	grow at grass above or	长 在 草 的 上边 还是 的
./CHILDES_Mandarin/Zhou3/010908.cha	wang3=go_toward	往	you go_toward side painting a_bit	你 往 旁边 画 一点	you go_toward painting a_bit	你 往 画 一点
./CHILDES_Mandarin/Zhou3/010908.cha	zai4=at	在	sun and rain still can same_time at day above appear	太阳 和 雨 还 能 同时 在 天 上 出现 啊	at appear	在 出现
./CHILDES_Mandarin/Zhou3/010908.cha	gei3=for	给	you draw rainbow for I look	你 画 个 彩虹 给 我 看 吧	I look	给 我 看
./CHILDES_Mandarin/Zhou3/010908.cha	wang3=go_toward	往	go_toward this_side come come	往 这边 来 来	go_toward this_side come	往 这边 来
./CHILDES_Mandarin/Zhou3/010908.cha	gei3=for	给	should for he draw walking_stick	应该 给 他 画 拐杖 啊	should for he walking_stick	应该 给 他 拐杖 啊
./CHILDES_Mandarin/Zhou3/010908.cha	wei4=for	为	you still can for you this draw write given_name	你 还 能 为 你 这个 画 写 个 名字 啊	for draw write	为 画 写
./CHILDES_Mandarin/Zhou3/010908.cha	gei3=for	给	I for it event given_name call forest family	我 给 它 起 个 名字 叫 森林 之 家	for it event forest	给 它 起 叫
./CHILDES_Mandarin/Zhou3/010908.cha	zai4=at	在	lie_prone at this above	趴 在 这个 上面	lie_prone at above	趴 在 上面
./CHILDES_Mandarin/Zhou3/010908.cha	zai4=at	在	come_down squat_on_heels at this_side	下来 蹲 在 这边	squat_on_heels at this_side	蹲 在 这边
./CHILDES_Mandarin/Zhou3/990613.cha	gei3=for	给	still should I again for you one good	还 要 我 再 给 你 一 个 好 吧	should I again for	要 我 再 给 好 吧
./CHILDES_Mandarin/Zhou3/990613.cha	gei3=for	给	I for you chinese_cabbage	我 给 你 青菜	I for chinese_cabbage	我 给 青菜
./CHILDES_Mandarin/Zhou3/990613.cha	gei3=for	给	for small baby eat	给 小 娃娃 吃	for baby eat	给 娃娃 吃
./CHILDES_Mandarin/Zhou3/990613.cha	gei3=for	给	you for she eat	你 给 她 吃 啦	for she eat	给 她 吃
./CHILDES_Mandarin/Zhou3/990613.cha	gen1=with	跟	she just_as smile with you same have two dimples	她 一 笑 跟 你 一样 有 两 个 酒窝 吧	with have	跟 有
./CHILDES_Mandarin/Zhou3/990613.cha	zai4=at	在	you still know garbage box at where	你 还 知道 垃圾 箱 在 哪里 啊	know at where	知道 在 哪里
./CHILDES_Mandarin/Zhou3/990613.cha	zai4=at	在	you know garbage box at where	你 知道 垃圾 箱 在 哪里 啊	know at where	知道 在 哪里
./CHILDES_Mandarin/Zhou3/990613.cha	zai4=at	在	this is or should put at natural state_of_affairs activity or guide she	这 是 还是 要 放 在 自然 状态 下 呢 还是 指导 她 呢	put at state_of_affairs	放 在 状态
./CHILDES_Mandarin/Zhou3/990613.cha	gei3=for	给	I ordinary that_is elephant just_now that_kind_of nearby simultaneously for she point_out point_out	我们 平常 就是 象 刚才 那样 在旁 边 给 她 提示 提示	for point_out point_out	给 提示 提示
./CHILDES_Mandarin/Zhou3/990613.cha	zai4=at	在	not should put at here	不 要 放 在 这里	put at here	放 在 这里
./CHILDES_Mandarin/Zhou3/990613.cha	zai4=at	在	put at here not good	放 在 这里 不 好	put at here	放 在 这里
./CHILDES_Mandarin/Zhou3/990613.cha	zai4=at	在	safflower oil at this_side	红花 油 在 这边 呀	oil at this_side	油 在 这边 呀
./CHILDES_Mandarin/Zhou3/990613.cha	zai4=at	在	safflower oil at this_side	红花 油 在 这边	oil at this_side	油 在 这边
